BLDG_PUBID,BLDG_TYP,BLDG_US,BLDG_LOC_REGION,BLDG_NEW_REN,$BLDG_AREA_M2,$BLDG_AREA_FT2,BLDG_STOR_A,$BLDG_STOR_A,LCA_YEAR,LCA_REFPERIOD,LCA_SOUR_CODE,LCA_STAGES,LCA_BLDG_SCOPE,LCA_MAT_Q,EC_WB_EX_OPER,EC_LCAA_PERM2,Average_Area_m2,Average_Storey
A00,Commercial,Office,North America,New,46452 to 92903,"500,001 to 1 million",0,1 to 6,2016,40,41,AB,SF,Y,158.63,129.03,70000,4
A00,Commercial,Office,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2016,40,41,AB,SF,Y,159.4,125.47,35000,11
A01,Commercial,Public Order and Safety,Europe,New,46452 to 92903,"500,001 to 1 million",0,1 to 6,2010,,,A,SF,N,37511,793.88,70000,4
A01,Commercial,Education,Europe,New,930 to 2323,"10,001 to 25,000",0,1 to 6,2010,,,A,SFEI,N,1145,729.61,1600,4
A01,Commercial,Office,Europe,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2012,60,,ABC,SFEI,N,7510,700,7000,4
A01,Commercial,Office,Europe,Renovation,2324 to 4645,"25,001 to 50,000",0,7 to 14,2013,,,A,SF,N,85709.63,672.05,3500,11
A01,Residential,Other ,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2015,,,A,SF,N,84976.7,668.33,3500,11
A01,Residential,Other ,Europe,New,94 to 465,"1,001 to 5,000",0,7 to 14,2015,60,,ABC,SFEI,N,84243.77,664.6,250,11
A01,Commercial,Education,Europe,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2015,60,,ABC,SFEI,N,83510.84,660.88,14000,11
A01,Commercial,Office,Europe,New,4646 to 9290,"50,001 to 100,000",0,7 to 14,2014,60,,ABC,SFEI,N,82777.9,657.15,7000,11
A01,Commercial,Mercantile,Europe,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2015,,,A,SFEI,N,82044.97,653.43,14000,11
A01,Residential,Other ,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2008,,,A,SFEI,N,81312.04,649.71,35000,11
A01,Commercial,Office,Europe,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2008,,,A,SFEI,N,80579.11,645.98,70000,11
A01,Commercial,Office,Europe,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2009,,,A,SFEI,N,79846.18,642.26,70000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2013,60,,AB,SFEI,N,36654,640.75,35000,4
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2009,60,,AB,SFEI,N,79113.25,638.53,35000,11
A01,Commercial,Education,Europe,New,930 to 2323,"10,001 to 25,000",0,7 to 14,2009,,,A,SFEI,N,78380.31,634.81,1600,11
A01,Commercial,Education,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2009,,,A,SF,N,77647.38,631.08,3500,11
A01,Commercial,Public Order and Safety,Europe,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2008,,,A,SF,N,76914.45,627.36,70000,11
A01,Residential,Other ,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,1990,,,A,SF,N,76181.52,623.64,3500,11
A01,Residential,Other ,Europe,Renovation,2324 to 4645,"25,001 to 50,000",0,7 to 14,2008,,,A,SF,N,75448.59,619.91,3500,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2008,,,A,SF,N,74715.66,616.19,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2008,,,A,SF,N,73982.72,612.46,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2008,,,A,SF,N,73249.79,608.74,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2008,,,A,SF,N,72516.86,605.01,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,1990,,,A,SF,N,71783.93,601.29,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2009,,,A,SF,N,71051,597.57,60,11
A01,Commercial,Public Assembly,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2010,,,A,SF,N,20825,597,35000,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2008,,,A,SF,N,70318.06,593.84,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2008,,,A,SF,N,69585.13,590.12,60,11
A01,Commercial,Public Assembly,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2008,,,A,SF,N,68852.2,586.39,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2008,,,A,SF,N,68119.27,582.67,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2008,,,A,SF,N,67386.34,578.95,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2009,,,A,SF,N,66653.41,575.22,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2008,,,A,SF,N,65920.47,571.5,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2008,,,A,SF,N,65187.54,567.77,35000,11
A01,Commercial,Office,Europe,Renovation,2324 to 4645,"25,001 to 50,000",0,7 to 14,2008,,,A,SF,N,64454.61,564.05,3500,11
A01,Residential,Other ,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2008,,,A,SF,N,63721.68,560.32,3500,11
A01,Residential,Other ,Europe,New,94 to 465,"1,001 to 5,000",0,7 to 14,2008,60,,ABC,SFEI,N,62988.75,556.6,250,11
A01,Commercial,Education,Europe,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2009,60,,ABC,SFEI,N,62255.82,552.88,14000,11
A01,Commercial,Office,Europe,New,4646 to 9290,"50,001 to 100,000",0,7 to 14,2013,60,,ABC,SFEI,N,61522.88,549.15,7000,11
A01,Commercial,Mercantile,Europe,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2012,,,A,SFEI,N,60789.95,545.43,14000,11
A01,Residential,Other ,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SFEI,N,60057.02,541.7,35000,11
A01,Commercial,Office,Europe,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2011,,,A,SFEI,N,59324.09,537.98,70000,11
A01,Residential,Other ,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2010,,,A,SF,N,1919,536.48,3500,11
A01,Commercial,Office,Europe,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2011,,,A,SFEI,N,58591.16,534.25,70000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,60,,AB,SFEI,N,57858.22,530.53,35000,11
A01,Commercial,Education,Europe,New,930 to 2323,"10,001 to 25,000",0,7 to 14,2011,,,A,SFEI,N,57125.29,526.81,1600,11
A01,Commercial,Education,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2011,,,A,SF,N,56392.36,523.08,3500,11
A01,Commercial,Public Order and Safety,Europe,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2011,,,A,SF,N,55659.43,519.36,70000,11
A01,Residential,Other ,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2011,,,A,SF,N,54926.5,515.63,3500,11
A01,Residential,Other ,Europe,Renovation,2324 to 4645,"25,001 to 50,000",0,7 to 14,2011,,,A,SF,N,54193.57,511.91,3500,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2011,,,A,SF,N,53460.63,508.18,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2011,,,A,SF,N,52727.7,504.46,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2013,,,A,SF,N,51994.77,500.74,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2007,,,A,SF,N,51261.84,497.01,60,11
A01,Commercial,Office,Europe,Renovation,2324 to 4645,"25,001 to 50,000",0,7 to 14,2010,,,A,SF,N,1896,496.21,3500,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2007,,,A,SF,N,50528.91,493.29,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2007,,,A,SF,N,49795.98,489.56,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2007,,,A,SF,N,49063.04,485.84,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2011,,,A,SF,N,48330.11,482.12,60,11
A01,Commercial,Public Assembly,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SF,N,47597.18,478.39,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SF,N,46864.25,474.67,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SF,N,46131.32,470.94,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SF,N,45398.38,467.22,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SF,N,44665.45,463.49,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SF,N,43932.52,459.77,35000,11
A01,Commercial,Office,Europe,Renovation,2324 to 4645,"25,001 to 50,000",0,7 to 14,2011,,,A,SF,N,43199.59,456.05,3500,11
A01,Residential,Other ,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2011,,,A,SF,N,42466.66,452.32,3500,11
A01,Residential,Other ,Europe,New,94 to 465,"1,001 to 5,000",0,7 to 14,2011,60,,ABC,SFEI,N,41733.73,448.6,250,11
A01,Commercial,Education,Europe,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2011,60,,ABC,SFEI,N,41000.79,444.87,14000,11
A01,Commercial,Office,Europe,New,4646 to 9290,"50,001 to 100,000",0,7 to 14,2011,60,,ABC,SFEI,N,40267.86,441.15,7000,11
A01,Commercial,Mercantile,Europe,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2011,,,A,SFEI,N,39534.93,437.42,14000,11
A01,Residential,Other ,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SFEI,N,38802,433.7,35000,11
A01,Commercial,Office,Europe,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2011,,,A,SFEI,N,38069.07,429.98,70000,11
A01,Commercial,Office,Europe,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2011,,,A,SFEI,N,37336.14,426.25,70000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,60,,AB,SFEI,N,36603.2,422.53,35000,11
A01,Commercial,Education,Europe,New,930 to 2323,"10,001 to 25,000",0,7 to 14,2011,,,A,SFEI,N,35870.27,418.8,1600,11
A01,Commercial,Education,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2011,,,A,SF,N,35137.34,415.08,3500,11
A01,Commercial,Public Order and Safety,Europe,New,46452 to 92903,"500,001 to 1 million",0,7 to 14,2011,,,A,SF,N,34404.41,411.36,70000,11
A01,Residential,Other ,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2011,,,A,SF,N,33671.48,407.63,3500,11
A01,Residential,Other ,Europe,Renovation,2324 to 4645,"25,001 to 50,000",0,7 to 14,2011,,,A,SF,N,32938.55,403.91,3500,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2011,,,A,SF,N,32205.61,400.18,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2011,,,A,SF,N,31472.68,396.46,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2011,,,A,SF,N,30739.75,392.73,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2011,,,A,SF,N,30006.82,389.01,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2011,,,A,SF,N,29273.89,385.29,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2011,,,A,SF,N,28540.95,381.56,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2011,,,A,SF,N,27808.02,377.84,60,11
A01,Commercial,Office,Europe,New,93 or less,"1,000 or less",0,7 to 14,2011,,,A,SF,N,27075.09,374.11,60,11
A01,Commercial,Public Assembly,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SF,N,26342.16,370.39,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SF,N,25609.23,366.66,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SF,N,24876.3,362.94,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SF,N,24143.36,359.22,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SF,N,23410.43,355.49,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2011,,,A,SF,N,22677.5,351.77,35000,11
A01,Commercial,Office,Europe,Renovation,2324 to 4645,"25,001 to 50,000",0,7 to 14,2011,,,A,SF,N,21944.57,348.04,3500,11
A01,Residential,Other ,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2011,,,A,SF,N,21211.64,344.32,3500,11
A01,Commercial,Education,Europe,New,2324 to 4645,"25,001 to 50,000",0,1 to 6,2010,,,A,SF,N,1470,341.86,3500,4
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2010,,,A,SF,N,6761,303.39,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2010,,,A,SF,N,6096,273.55,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2010,,,A,SF,N,5745,257.8,35000,11
A01,Commercial,Mixed,Europe,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2010,,,A,SF,N,5505,247.03,35000,11
